supplier_tax_id,supplier_name,contracts,value_amd,single_source_share_of_value_pct,distinct_buyers,top_buyer_tax_id,top_buyer_name,top_buyer_contracts,top_buyer_value_amd,top_buyer_share_of_value_pct,first_contract,last_contract
08203413,Ներքին Գետաշենի ԲԱ,16,400473225,89.05,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,400473225,100,2017-02-09,2023-04-25
05506322,Գյումրու Ժողովրդական գործիքների պետական նվագախումբ ՊՈԱԿ,11,393700600,0,2,05507437,ՀՀ Շիրակի մարզպետի աշխատակազմ,6,374608600,95.15,2021-12-08,2026-03-17
02598368,ՄԻԲՍ ՍՊԸ,16,390823300,92.3,2,02507171,ՀՀ  առողջապահության  նախարարություն,10,355383300,90.93,2018-01-28,2026-02-22
02524368, ԳԵՐԱՏԵՍՉԱԿԱՆ ՇԵՆՔԵՐԻ ՊԱՀՊԱՆՄԱՆ ԵՎ ՇԱՀԱԳՈՐԾՄԱՆ ՓԲԸ,30,387022700,77.56,3,02593108,Երևանի քաղաքապետարան,15,365202500,94.36,2016-11-02,2026-02-01
03300044,Շինկենտրոն  ՓԲԸ,18,385877405,0,8,02565827,ՀՀ քաղաքաշինության կոմիտե,7,380317405,98.56,2018-12-29,2023-08-27
00257269,«Մասնագիտական կրթության որակի ապահովման ազգային կենտրոն» հիմնադրամի,10,383793700,8.32,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",7,351585700,91.61,2016-10-17,2026-03-19
01544004,Բի Էլ Գրուպ ՍՊԸ,10,375730000,0,4,00006505,Հանրապետության նախագահի աշխատակազմ,7,364950000,97.13,2018-07-09,2025-11-05
01503826,Հայաստանի ''Դինամո'' մարզական հասարակական կազմակերպություն,13,373618378,0.15,3,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",5,360310300,96.44,2022-02-08,2026-04-16
01291909,Վորլդ Վիժն Հայաստան,25,371619867,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,25,371619867,100,2022-02-06,2026-01-25
01506901,Երևանի Խամաճիկների պետական թատրոն ՊՈԱԿ,11,370879200,0.84,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",9,367779200,99.16,2022-02-01,2026-07-30
06102623,Հոռոմի ԲԱ ՊՈԱԿ,15,370706200,88.29,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,370706200,100,2017-02-09,2023-04-25
04206836,Մխչյանի ԲԱ. ՓԲԸ,15,367958400,89.01,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,367958400,100,2017-02-09,2023-04-25
02327452,ՕՎԵՐ ՓԼԵՅ ՍՊԸ,38,363798478,0,5,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",30,340154277,93.5,2025-07-30,2026-07-08
07602761,Աչաջրի ԱԿ ՊՈԱԿ,38,362025000,90.37,1,02507171,ՀՀ  առողջապահության  նախարարություն,38,362025000,100,2017-02-09,2023-04-25
01507406,Երևանի մնջախաղի պետական թատրոն ՊՈԱԿ,13,357831400,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,357831400,100,2022-02-01,2026-04-13
02260734,«Գլոբալ փարթներս Գրուպ» ՍՊԸ,39,356884941,97.26,6,00846441,Հայաստանի տարածքային զարգացման հիմնադրամ,21,330002947,92.47,2018-08-02,2026-08-26
00801524,ԵՊՀ-ին առընթեր Ա.Շահինյանի անվան ֆիզիկամաթեմատիկական հատուկ դպրոց,11,353760110,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",11,353760110,100,2021-12-04,2026-02-08
01038591,ԳԻՆՈՍՅԱՆՇԻՆ ՍՊԸ,10,348895447,7.29,1,01506928,«Երևանի պետական համալսարան» հիմնադրամ,10,348895447,100,2022-08-22,2024-10-01
05514397,Հայկական Կարիտաս ԲՀԿ,39,347226283,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,39,347226283,100,2022-02-06,2026-01-22
04708509,Գայի ԲԱ ՀՈԱԿ,15,346217650,88.28,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,346217650,100,2017-02-09,2023-04-25
03804908,Այնթապի ԲԱ ՀՈԱԿ,15,342701375,89.26,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,342701375,100,2017-02-09,2023-04-25
06930039,Պագամի ՍՊԸ,22,341944471,4.92,2,06901936,«Վանաձորի համայնքապետարանի աշխատակազմ» ՀԿՀ,21,339616471,99.32,2017-06-23,2025-04-06
00216582,Պռոլաբ ՍՊԸ,50,340839673,67.97,4,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,45,322097173,94.5,2021-11-15,2026-06-15
02269643,Սանիտա ՍՊԸ /Տոնոյան ԲԿ/,11,339809900,100,1,02507171,ՀՀ  առողջապահության  նախարարություն,11,339809900,100,2020-01-15,2023-01-22
08202522,Վարդենիկի ԱԿ,18,336878375,87.09,1,02507171,ՀՀ  առողջապահության  նախարարություն,18,336878375,100,2017-02-09,2023-04-25
01547594,ՌԷԺԻՆԷ ՍՊԸ,17,332024300,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,17,332024300,100,2020-03-30,2021-01-13
03590908,«ԼԱԳԱ 1820» ՍՊԸ,11,330667684,0,6,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",4,299886160,90.69,2026-07-14,2026-08-25
04408684,Նալբանդյանի Վազգեն Ղուկասյանի անվան ԱԿ ՀՈԱԿ,15,329367850,88.79,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,329367850,100,2017-02-09,2023-04-25
00008759,«Ա. Խաչատրյանի տուն-թանգարան» ՊՈԱԿ,12,325609400,0.08,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",11,325359400,99.92,2022-02-01,2026-04-06
02560874,Սիմենս Ինդասթրի Սոֆթվեր ՓԲԸ,25,325061973,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,25,325061973,100,2022-08-14,2026-07-30
08420332,ՖԱՎՈՐԻՏ-Մ ՍՊԸ,19,324550564,1.28,4,08406333,Գավառի համայնքապետարան,12,320407800,98.72,2017-06-27,2026-04-07
05302674,Ն. Բազմաբերդի բժշկական ամբուլատորիա ՀՈԱԿ,13,323760250,89.78,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,323760250,100,2017-02-09,2023-04-25
90033733,ԳԵՎԳՐՈՒՊ ՍՊԸ,10,321791976,15.1,3,02522157,ՀՀ  պաշտպանության  նախարարություն,5,310447476,96.47,2017-04-06,2019-12-22
09201718,Գորիսի ավտոնորոգման գործարան ԲԲԸ,11,320739200,1.79,3,02522157,ՀՀ  պաշտպանության  նախարարություն,8,315000000,98.21,2017-06-09,2026-04-12
01501418,Արևիկ հրատարակչություն ՓԲԸ,29,318895585,61.83,5,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",19,303534040,95.18,2016-06-27,2026-05-06
08401889,ՀՀ Գեղարքունիքի մարզի Լևոն Քալանթարի անվան դրամատիկական թատրոն ՊՈԱԿ,12,316952100,0,2,08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,10,313752100,98.99,2022-01-16,2026-01-07
01242562,Ջերմիկ Անկյուն հիմնադրամ ,18,312895090,0,2,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,17,312250090,99.79,2022-01-17,2026-01-25
02549194,«Հայաստանի ձյուդոյի ֆեդերացիա» հասարակական կազմակերպություն,11,311226200,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",11,311226200,100,2022-01-24,2026-01-25
01807916,Ձևավորում ՓԲԸ,25,310531490,22.2,1,02593108,Երևանի քաղաքապետարան,25,310531490,100,2017-02-02,2023-04-24
01202228,Դիագնոստիկա բժշկական միավորում ԲԲԸ,24,309985345,81.86,1,02507171,ՀՀ  առողջապահության  նախարարություն,24,309985345,100,2017-02-09,2023-04-25
00803381,ԱՐՈՍԱ ՍՊԸ,18,307995630,22.45,2,02565827,ՀՀ քաղաքաշինության կոմիտե,15,291002520,94.48,2020-05-20,2026-03-12
06801313,Նարինե ՍՊԸ,26,307718925,1.31,2,06801433,Սպիտակի համայնքապետարան,25,307703924,100,2017-05-20,2026-01-06
06802513,Ջրաշենի ԲԱ ՀՈԱԿ,15,301600475,89.47,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,301600475,100,2017-02-09,2023-04-25
08905264,Հռիփսիմե ԱԱՊԿ,17,300316275,88.1,1,02507171,ՀՀ  առողջապահության  նախարարություն,17,300316275,100,2017-02-09,2023-04-25
00031526,Հայկազունք,10,299350224,0,5,02593108,Երևանի քաղաքապետարան,4,287629671,96.08,2022-03-09,2023-11-15
01556218,Կինոյի զարգացման «Ոսկե ծիրան» հասարակական կազմակերպություն ,13,297817200,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,297817200,100,2021-12-06,2026-07-09
03510544,Ջրվեժի ԲԱ ՊՈԱԿ,18,297369625,88.53,1,02507171,ՀՀ  առողջապահության  նախարարություն,18,297369625,100,2017-02-09,2023-04-25
04708885,Գեղակերտի ԲԱ ՀՈԱԿ,16,296216475,88.21,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,296216475,100,2017-02-09,2023-12-11
02817702,«ՓԼԵՅՐԻՔՍ ԱՐՄԵՆԻԱ» ՍՊԸ,12,295610080,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,12,295610080,100,2023-02-12,2026-04-02
07906457,Հաղարծնի ԱԱՊԿ,15,294734525,88.64,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,294734525,100,2017-02-09,2023-04-25
08207998,Զոլաքարի ԲԱ ՓԲԸ ,16,294604300,94.69,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,294604300,100,2017-02-09,2023-04-25
06107798,Շինարար Նարե ՍՊԸ,11,292282000,1.36,1,06101029,Արթիկի համայնքապետարան,11,292282000,100,2020-01-14,2025-01-15
00169494,ԱՎ Կոմպանի ՍՊԸ,14,291699528,79.55,2,02565827,ՀՀ քաղաքաշինության կոմիտե,9,271146000,92.95,2020-07-12,2026-03-18
00066784,«ԹՈՒՖԵՆԿՅԱՆ ՀՈՍՓԻԹԱԼԻԹԻ»  ՍՊԸ,46,290804940,94.84,14,02505983,ՀՀ էկոնոմիկայի նախարարություն,24,271142325,93.24,2017-04-27,2026-06-25
03531241,Գեղաշենի ԱԱՊԿ ՊՈԱԿ,15,288422100,88.82,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,288422100,100,2017-02-09,2023-04-25
02570094,ԲԺՇԿԱԿԱՆ ԳԵՆԵՏԻԿԱՅԻ ԵՎ ԱՌՈՂՋՈՒԹՅԱՆ ԱՌԱՋՆԱՅԻՆ ՊԱՀՊԱՆՄԱՆ ԿԵՆՏՐՈՆ ՍՊԸ,18,287645100,76.82,3,02507171,ՀՀ  առողջապահության  նախարարություն,15,271895400,94.52,2017-02-09,2023-06-13
02261513,ՏԵԽՈՍՄԱՐՏ ՍՊԸ,13,287389340,1.05,1,01533334,ՀՀ ներքին գործերի նախարարություն,13,287389340,100,2018-06-24,2022-06-08
00930412,ԲԻ ԷՍ ՍԻ ԲԻԶՆԵՍԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ ՍՊԸ,18,286336400,0.15,7,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,9,259157540,90.51,2016-10-06,2023-11-22
04708773,Աղավնատան ԲԱ ՀՈԱԿ,15,285068875,88.71,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,285068875,100,2017-02-09,2023-04-25
00915384,Տրանսպորտային ՈՒղիներ ՍՊԸ,37,276918132,11.49,1,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,37,276918132,100,2023-06-12,2026-03-01
00919446,UNIQUE LINE LLC,11,272150552,1.11,1,02522157,ՀՀ  պաշտպանության  նախարարություն,11,272150552,100,2019-08-13,2021-11-07
90009361,«Արցախճան ինստիտուտ» ՓԲԸ,41,271721486,75.94,3,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,33,259153558,95.37,2017-07-28,2026-07-16
04408918,Հատուկէներգամոնտաժ ՍՊԸ,11,271254520,0,1,04401874,«Հայկական ատոմային էլեկտրակայան» ՓԲԸ,11,271254520,100,2018-06-14,2025-06-02
03809952,Մարմարաշենի ԱԱՊԿ ՓԲԸ,15,270394175,88.09,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,270394175,100,2017-02-09,2023-04-25
00214672,Վիոլետա ԲԿ ՍՊԸ,10,268884925,99.98,1,02507171,ՀՀ  առողջապահության  նախարարություն,10,268884925,100,2020-12-27,2023-04-25
00889166,Սալոն ՍՊԸ,36,268843480,6.51,1,02629081,ՀՀ ֆինանսների նախարարություն,36,268843480,100,2016-08-11,2026-03-15
01564042,«Էյչ Այ Ուայ» ՍՊԸ,33,268722340,82.64,15,02522157,ՀՀ  պաշտպանության  նախարարություն,12,242930000,90.4,2017-04-19,2026-04-29
05302597,Արագածավանի առողջության կենտրոն ՀՈԱԿ,13,265875425,90.42,1,02507171,ՀՀ  առողջապահության  նախարարություն,13,265875425,100,2017-02-09,2023-01-22
04708818,Փարաքարի ԲԱ ՀՈԱԿ,15,265638775,89.15,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,265638775,100,2017-02-09,2023-04-25
06604613,Օձունի ԲԱ ՀՈԱԿ,14,265418675,87.94,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,265418675,100,2017-02-09,2023-01-22
00515231,Եղիազարյան Շին ՍՊԸ,20,263636133,3.55,3,02593108,ԵՐԵՎԱՆԻ ՔԱՂԱՔԱՊԵՏԱՐԱՆ,17,260299611,98.73,2023-03-29,2026-06-10
08905823,Արենի ԱԱՊԿ,21,263364200,88.37,1,02507171,ՀՀ  առողջապահության  նախարարություն,21,263364200,100,2017-02-09,2023-04-25
205102280,Innovator LLC,25,263215686,2.05,1,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,25,263215686,100,2018-08-22,2024-08-07
08406187,Կարմիրգյուղի ԲԱ,16,262427000,94.91,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,262427000,100,2017-02-09,2023-04-25
03809936,Նոր  Խարբերդի ԱԱՊԿ ՓԲԸ,15,261797225,89.07,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,261797225,100,2017-02-09,2023-04-25
08203275,Վերին Գետաշենի ԲԱ,18,261369450,88.69,1,02507171,ՀՀ  առողջապահության  նախարարություն,18,261369450,100,2017-02-09,2023-04-25
00091789,«Մշակութային արժեքների փորձագիտական կենտրոն» ՊՈԱԿ,33,261163200,0.01,5,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",6,258333200,98.92,2019-06-19,2026-03-17
05558974,ՀՈՍԻԿԱՐ ՇԻՆ ՍՊԸ,11,260481862,0,3,02583241,Դատական դեպարտամենտ,9,254549062,97.72,2023-08-28,2026-06-15
03024897,Գոլդներս ՍՊԸ,18,260177484,21.64,4,00846441,Հայաստանի տարածքային զարգացման հիմնադրամ,7,259079484,99.58,2021-05-17,2026-08-09
08209255,Գեղհովիտ ԲԱ,14,257947900,88.97,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,257947900,100,2017-02-09,2023-01-22
04220782,Արևշատի ԱԱՊԿ ՊՈԱԿ,15,257828175,89.09,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,257828175,100,2017-02-09,2023-04-25
05201549,Արագածի առողջության կենտրոն ՀՈԱԿ,22,257218870,84.91,1,02507171,ՀՀ  առողջապահության  նախարարություն,22,257218870,100,2017-02-09,2023-04-25
04104836,Արարատի ԲԱ ՓԲԸ,14,256414000,87.54,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,256414000,100,2017-02-09,2023-04-25
08413852,ԳԱՎԱՌՏՐԱՆՍ  ՍՊԸ,10,256255610,1.5,4,02593108,Երևանի քաղաքապետարան,1,242995200,94.83,2017-07-06,2026-03-22
04708834,Շահումյանի ԲԱ ՀՈԱԿ,15,255336900,88.07,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,255336900,100,2017-02-09,2023-04-25
02611105,ԴԻ ՋԻ ՔՈՆՍԱԼԹԻՆԳ ՍՊԸ,10,255000600,0,2,02205028,«Երևանի Ջերմաէլեկտրակենտրոն» ՓԲԸ,8,254355600,99.75,2018-08-07,2025-10-29
